R0001|090706|0706质押|010706|07国债06|BD|20080605|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090706|0706质押|010706|07国债06|BW|20080605|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090707|0707质押|010707|07国债07|BD|20080605|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090707|0707质押|010707|07国债07|BW|20080605|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090710|0710质押|010710|07国债10|BD|20080605|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090710|0710质押|010710|07国债10|BW|20080605|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090713|0713质押|010713|07国债13|BD|20080605|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090713|0713质押|010713|07国债13|BW|20080605|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090002|0002质押|019002|10国债02|BD|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090002|0002质押|019002|10国债02|BW|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090005|0005质押|019005|10国债05|BD|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090005|0005质押|019005|10国债05|BW|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090008|0008质押|019008|10国债08|BD|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090008|0008质押|019008|10国债08|BW|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090009|0009质押|019009|10国债09|BD|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090009|0009质押|019009|10国债09|BW|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090099|0010质押|019010|10国债10|BD|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090099|0010质押|019010|10国债10|BW|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090012|0012质押|019012|10国债12|BD|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090012|0012质押|019012|10国债12|BW|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090013|0013质押|019013|10国债13|BD|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090013|0013质押|019013|10国债13|BW|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090014|0014质押|019014|10国债14|BD|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090014|0014质押|019014|10国债14|BW|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090015|0015质押|019015|10国债15|BD|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090015|0015质押|019015|10国债15|BW|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090017|0017质押|019017|10国债17|BD|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090017|0017质押|019017|10国债17|BW|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090018|0018质押|019018|10国债18|BD|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090018|0018质押|019018|10国债18|BW|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090019|0019质押|019019|10国债19|BD|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090019|0019质押|019019|10国债19|BW|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090020|0020质押|019020|10国债20|BD|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090020|0020质押|019020|10国债20|BW|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090022|0022质押|019022|10国债22|BD|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090022|0022质押|019022|10国债22|BW|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090023|0023质押|019023|10国债23|BD|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090023|0023质押|019023|10国债23|BW|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090024|0024质押|019024|PR10债24|BD|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090024|0024质押|019024|PR10债24|BW|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090025|0025质押|019025|10国债25|BD|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090025|0025质押|019025|10国债25|BW|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090026|0026质押|019026|10国债26|BD|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090026|0026质押|019026|10国债26|BW|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090027|0027质押|019027|10国债27|BD|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090027|0027质押|019027|10国债27|BW|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090028|0028质押|019028|10国债28|BD|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090028|0028质押|019028|10国债28|BW|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090029|0029质押|019029|10国债29|BD|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090029|0029质押|019029|10国债29|BW|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090031|0031质押|019031|10国债31|BD|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090031|0031质押|019031|10国债31|BW|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090032|0032质押|019032|10国债32|BD|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090032|0032质押|019032|10国债32|BW|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090033|0033质押|019033|10国债33|BD|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090033|0033质押|019033|10国债33|BW|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090034|0034质押|019034|10国债34|BD|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090034|0034质押|019034|10国债34|BW|20101105|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090035|0035质押|019035|10国债35|BD|20101110|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090035|0035质押|019035|10国债35|BW|20101110|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090037|0037质押|019037|10国债37|BD|20101124|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090037|0037质押|019037|10国债37|BW|20101124|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090038|0038质押|019038|10国债38|BD|20101201|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090038|0038质押|019038|10国债38|BW|20101201|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090039|0039质押|019039|10国债39|BD|20101208|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090039|0039质押|019039|10国债39|BW|20101208|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090040|0040质押|019040|10国债40|BD|20101215|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090040|0040质押|019040|10国债40|BW|20101215|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090041|0041质押|019041|10国债41|BD|20101222|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|090041|0041质押|019041|10国债41|BW|20101222|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091002|11国质02|019102|11国债02|BD|20110126|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091002|11国质02|019102|11国债02|BW|20110126|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091003|11国质03|019103|11国债03|BD|20110201|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091003|11国质03|019103|11国债03|BW|20110201|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091004|11国质04|019104|11国债04|BD|20110223|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091004|11国质04|019104|11国债04|BW|20110223|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091005|11国质05|019105|11国债05|BD|20110302|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091005|11国质05|019105|11国债05|BW|20110302|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091006|11国质06|019106|11国债06|BD|20110309|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091006|11国质06|019106|11国债06|BW|20110309|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091007|11国质07|019107|11国债07|BD|20110316|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091007|11国质07|019107|11国债07|BW|20110316|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091008|11国质08|019108|11国债08|BD|20110323|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091008|11国质08|019108|11国债08|BW|20110323|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091010|11国质10|019110|11国债10|BD|20110505|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091010|11国质10|019110|11国债10|BW|20110505|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091012|11国质12|019112|11国债12|BD|20110601|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091012|11国质12|019112|11国债12|BW|20110601|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091013|11国质13|019113|11国债13|BD|20110609|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091013|11国质13|019113|11国债13|BW|20110609|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091014|11国质14|019114|11国债14|BD|20110615|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091014|11国质14|019114|11国债14|BW|20110615|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091015|11国质15|019115|11国债15|BD|20110622|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091015|11国质15|019115|11国债15|BW|20110622|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091016|11国质16|019116|11国债16|BD|20110629|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091016|11国质16|019116|11国债16|BW|20110629|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091017|11国质17|019117|11国债17|BD|20110713|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091017|11国质17|019117|11国债17|BW|20110713|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091019|11国质19|019119|11国债19|BD|20110824|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091019|11国质19|019119|11国债19|BW|20110824|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091021|11国质21|019121|11国债21|BD|20111019|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091021|11国质21|019121|11国债21|BW|20111019|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091022|11国质22|019122|11国债22|BD|20111026|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091022|11国质22|019122|11国债22|BW|20111026|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091023|11国质23|019123|11国债23|BD|20111116|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091023|11国质23|019123|11国债23|BW|20111116|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091024|11国质24|019124|11国债24|BD|20111123|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
R0001|091024|11国质24|019124|11国债24|BW|20111123|        |           1|           1|     1000000|      1.00000|         3000000| |        |        |        |      0.000|      0.000|      0.000|        |        |   0.000000|               0|      0.00000|      0.00000|   |                                              
